	gene	start	end	strand	ntlen	aalen	ann_type	alt_ann	localization	function	operon	expression	cprna	msexp	mspepts	cpprot	ureacp	sdscp	meancp	hlprot	refdens	refesse	ranseps	rbs	homology	predfun	tm	sp	segtm	complex
10503	mpneu28383	269670	269747	-	77	25.0	orfs	0				0.194973016884		0.0	0.0								0.137	0.0	3.0	0	0.0	0.0	i	1.0
10504	mpneu11271	269772	269780	+	8	2.0	orfs	-1																						
10505	mpneu11272	269820	269831	+	11	3.0	orfs	-1																						
10506	mpneu23344	269317	269874	-	557	185.0	orfs	0				0.694711906848		0.0	0.0								0.613	1.0	3.0	0	1.0	0.0	i129-151o	1.0
10507	mpneu11273	269898	269954	+	56	18.0	orfs	-1																						
10508	mpneu28382	269865	269936	-	71	23.0	orfs	0				0.287836783888		0.0	0.0								0.057	1.0	3.0	0	0.0	0.0	i	1.0
10509	mpneu18302	269885	269950	-	65	21.0	orfs	0				0.245605492435		0.0	0.0								0.018	0.0	3.0	0	0.0	0.0	i	1.0
10510	mpneu11274	269973	270017	+	44	14.0	orfs	-1																						
10511	mpneu18301	269978	269986	-	8	2.0	orfs	-1																						
10512	mpneu18300	270014	270037	-	23	7.0	orfs	-1																						
10513	mpneu23343	269917	270039	-	122	40.0	orfs	0				0.215985086395		0.0	0.0								0.045	0.0	3.0	0	0.0	1.0	n6-17c22/23o	1.0
10514	mpneu11275	270042	270050	+	8	2.0	orfs	-1																						
10515	mpneu11276	270051	270149	+	98	32.0	orfs	0				7.66159345475		0.0	0.0								0.049	0.0	3.0	0	0.0	0.0	i	1.0
10516	mpneu18299	270059	270103	-	44	14.0	orfs	-1																						
10517	mpneu18298	270113	270118	-	5	1.0	orfs	-1																						
10518	mpneu11277	270162	270173	+	11	3.0	orfs	-1																						
10519	mpneu28381	269964	270191	-	227	75.0	orfs	0				0.183486677635		0.0	0.0								0.154	0.0	3.0	0	0.0	1.0	n4-12c16/17o	1.0
10520	mpneu11278	270225	270266	+	41	13.0	orfs	-1																						
10521	mpneu01463	270232	270255	+	23	7.0	orfs	-1																						
10522	mpneu18297	270170	270250	-	80	26.0	orfs	0				0.037037037037		0.0	0.0								0.008	0.0	3.0	0	0.0	0.0	i	1.0
10523	mpneu11279	270276	270338	+	62	20.0	orfs	0				6.77986738742		0.0	0.0								0.03	0.0	3.0	0	0.0	0.0	i	1.0
10524	mpneu18296	270263	270301	-	38	12.0	orfs	-1																						
10525	mpneu23342	270082	270306	-	224	74.0	orfs	0				0.0922222222223		0.0	0.0								0.176	1.0	3.0	0	0.0	0.0	o	1.0
10526	mpneu23341	270316	270324	-	8	2.0	orfs	-1																						
10527	mpneu01464	270328	270357	+	29	9.0	orfs	-1																						
10528	mpneu28380	270252	270341	-	89	29.0	orfs	0				0.0		0.0	0.0								0.005	0.0	3.0	0	0.0	0.0	i	1.0
10529	mpneu28379	270354	270365	-	11	3.0	orfs	-1																						
10530	mpneu18295	270335	270370	-	35	11.0	orfs	-1																						
10531	mpneu23340	270349	270375	-	26	8.0	orfs	-1																						
10532	mpneu11280	270390	270440	+	50	16.0	orfs	-1																						
10533	mpneu23339	270406	270426	-	20	6.0	orfs	-1																						
10534	mpneu23338	270460	270465	-	5	1.0	orfs	-1																						
10535	mpneu11281	270483	270572	+	89	29.0	orfs	0				6.79825222724		0.0	0.0								0.006	0.0	3.0	0	0.0	0.0	o	1.0
10536	mpneu01465	270490	270588	+	98	32.0	orfs	0				6.81672466105		0.0	0.0								0.042	0.0	3.0	0	0.0	0.0	i	1.0
10537	mpneu18294	270449	270499	-	50	16.0	orfs	-1																						
10538	mpneu23337	270481	270531	-	50	16.0	orfs	-1																						
10539	mpneu11282	270576	270617	+	41	13.0	orfs	-1																						
10540	mpneu11283	270624	270776	+	152	50.0	orfs	0				6.83275890873		0.0	0.0								0.031	1.0	3.0	0	0.0	1.0	n4-16c21/22o	1.0
10541	mpneu01466	270646	270684	+	38	12.0	orfs	-1																						
10542	mpneu18293	270653	270691	-	38	12.0	orfs	-1																						
10543	mpneu23336	270697	270741	-	44	14.0	orfs	-1																						
10544	mpneu23335	270748	270756	-	8	2.0	orfs	-1																						
10545	mpneu18292	270731	270781	-	50	16.0	orfs	-1																						
10546	mpneu28378	270756	270785	-	29	9.0	orfs	-1																						
10547	mpneu11284	270804	270890	+	86	28.0	orfs	0				7.09037761498		0.0	0.0								0.009	1.0	3.0	0	0.0	0.0	i	1.0
10548	mpneu28377	270858	270881	-	23	7.0	orfs	-1																						
10549	mpneu11285	270894	270944	+	50	16.0	orfs	-1																						
10550	mpneu11286	270984	271004	+	20	6.0	orfs	-1																						
10551	mpneu18291	270941	270991	-	50	16.0	orfs	-1																						
10552	mpneu11287	271014	271082	+	68	22.0	orfs	0				6.99733967765		0.0	0.0								0.009	0.0	3.0	0	0.0	0.0	i	1.0
10553	mpneu18290	271001	271060	-	59	19.0	orfs	0				0.628751448615		0.0	0.0								0.004	1.0	3.0	0	0.0	0.0	o	1.0
10554	mpneu23334	270814	271104	-	290	96.0	orfs	0				0.555355298286		0.0	0.0								0.339	1.0	3.0	0	3.0	0.0	i12-31o37-54i63-86o	1.0
10555	mpneu11288	271107	271166	+	59	19.0	orfs	0				7.03502118256		0.0	0.0								0.018	0.0	3.0	0	0.0	0.0	o	1.0
10556	mpneu18289	271091	271117	-	26	8.0	orfs	-1																						
10557	mpneu18288	271142	271150	-	8	2.0	orfs	-1																						
10558	mpneu11289	271173	271196	+	23	7.0	orfs	-1																						
10559	mpneu11290	271203	271223	+	20	6.0	orfs	-1																						
10560	mpneu23333	271120	271227	-	107	35.0	orfs	0				2.31979831395		0.0	0.0								0.007	1.0	3.0	0	0.0	0.0	i	1.0
10561	mpneu01467	271228	271317	+	89	29.0	orfs	0				6.99951799602		0.0	0.0								0.033	1.0	3.0	0	0.0	0.0	o	1.0
10562	mpneu18287	271220	271243	-	23	7.0	orfs	-1																						
10563	mpneu11291	271266	271298	+	32	10.0	orfs	-1																						
10564	mpneu28376	271152	271292	-	140	46.0	orfs	0				2.73930344449		0.0	0.0								0.013	0.0	3.0	0	0.0	0.0	o	1.0
10565	mpneu11292	271305	271364	+	59	19.0	orfs	0				6.89950108001		0.0	0.0								0.002	0.0	3.0	0	0.0	0.0	o	1.0
10566	mpneu11293	271371	271451	+	80	26.0	orfs	0				6.79128327036		0.0	0.0								0.005	0.0	3.0	0	0.0	0.0	o	1.0
10567	mpneu18286	271361	271378	-	17	5.0	orfs	-1																						
10568	mpneu01468	271390	271431	+	41	13.0	orfs	-1																						
10569	mpneu28375	271314	271448	-	134	44.0	orfs	0				3.41640902763		0.0	0.0								0.017	0.0	3.0	0	0.0	0.0	o	1.0
10570	mpneu11294	271455	271544	+	89	29.0	orfs	0				6.75674215954		0.0	0.0								0.015	0.0	3.0	0	0.0	0.0	o	1.0
10571	mpneu23332	271252	271467	-	215	71.0	orfs	0				3.30017170814		0.0	0.0								0.318	1.0	3.0	0	0.0	0.0	o	1.0
10572	mpneu18285	271448	271519	-	71	23.0	orfs	0				3.03881301073		0.0	0.0								0.014	1.0	3.0	0	0.0	0.0	i	1.0
10573	mpneu11295	271566	271655	+	89	29.0	orfs	0				6.68274226834		0.0	0.0								0.083	0.0	3.0	0	0.0	0.0	i	1.0
10574	mpneu18284	271559	271648	-	89	29.0	orfs	0				3.12487714335		0.0	0.0								0.007	0.0	3.0	0	0.0	0.0	o	1.0
10575	mpneu11296	271668	271712	+	44	14.0	orfs	-1																						
10576	mpneu18283	271652	271693	-	41	13.0	orfs	-1																						
10577	mpneu01469	271699	271749	+	50	16.0	orfs	-1																						
10578	mpneu23331	271486	271731	-	245	81.0	orfs	0				2.9524415066		0.0	0.0								0.269	1.0	3.0	0	0.0	0.0	i	1.0
10579	mpneu11297	271734	271841	+	107	35.0	orfs	0				6.85715734333		0.0	0.0								0.089	0.0	3.0	0	0.0	0.0	i	1.0
10580	mpneu18282	271709	271780	-	71	23.0	orfs	0				3.23853685866		0.0	0.0								0.044	0.0	3.0	0	0.0	0.0	i	1.0
10581	mpneu28374	271800	271814	-	14	4.0	orfs	-1																						
10582	mpneu23330	271783	271833	-	50	16.0	orfs	-1																						
10583	mpneu11298	271848	271988	+	140	46.0	orfs	0				7.38234844967		0.0	0.0								0.016	0.0	3.0	0	0.0	0.0	i	1.0
10584	mpneu18281	271838	271948	-	110	36.0	orfs	0				4.49252359791		0.0	0.0								0.014	0.0	3.0	0	0.0	0.0	o	1.0
10585	mpneu01470	271963	271998	+	35	11.0	orfs	-1																						
10586	mpneu23329	271876	271971	-	95	31.0	orfs	0				4.34376038731		0.0	0.0								0.005	1.0	3.0	0	0.0	0.0	o	1.0
10587	mpneu28373	271860	271979	-	119	39.0	orfs	0				4.18377007507		0.0	0.0								0.002	1.0	3.0	0	0.0	0.0	o	1.0
10588	mpneu23328	271990	272010	-	20	6.0	orfs	-1																						
10589	mpneu06449	272012	272029	+	17	5.0	orfs	-1																						
10590	mpneu01471	272014	272094	+	80	26.0	orfs	0				9.38972484755		0.0	0.0								0.035	0.0	3.0	0	0.0	0.0	o	1.0
10591	mpneu23327	272035	272046	-	11	3.0	orfs	-1																						
10592	mpneu11299	272049	272462	+	413	137.0	orfs	MPN219	Cytoplasm	Ribosome	102.0	9.74686972611	0.4480953454	112.0	3.0	270.4	270.4	138.3	203.71	5.5	0.105	E	0.996	0.0	6.0	rplK	0.0	0.0	o	1.0
10593	mpneu23326	272047	272055	-	8	2.0	orfs	-1																						
10594	mpneu23325	272065	272070	-	5	1.0	orfs	-1																						
10595	mpneu23324	272083	272127	-	44	14.0	orfs	-1																						
10596	mpneu01472	272131	272250	+	119	39.0	orfs	0				9.95962517547		0.0	0.0								0.069	0.0	3.0	0	0.0	0.0	o	1.0
10597	mpneu28372	272091	272162	-	71	23.0	orfs	0				0.338897725291		0.0	0.0								0.007	0.0	3.0	0	0.0	0.0	o	1.0
10598	mpneu18280	272021	272215	-	194	64.0	orfs	0				0.262838288237		0.0	0.0								0.076	0.0	3.0	0	1.0	1.0	n10-21c33/34o43-63i	1.0
10599	mpneu23323	272275	272322	-	47	15.0	orfs	-1																						
10600	mpneu01473	272323	272376	+	53	17.0	orfs	-1																						
10601	mpneu18279	272219	272395	-	176	58.0	orfs	0				0.25986364764		0.0	0.0								0.047	1.0	3.0	0	0.0	1.0	n11-29c37/38o	1.0
10602	mpneu28371	272421	272438	-	17	5.0	orfs	-1																						
10603	mpneu06450	272462	273142	+	680	226.0	orfs	MPN220	Cytoplasm	Ribosome	102.0	8.72443456409	0.2419755917	115.0	13.0	586.9	586.9	622.9	546.84	6.55	0.015	E	0.998	1.0	6.0	rplA	0.0	0.0	i	1.0
10604	mpneu11300	272496	272549	+	53	17.0	orfs	-1																						
10605	mpneu18278	272471	272533	-	62	20.0	orfs	0				0.015873015873		0.0	0.0								0.034	0.0	3.0	0	0.0	0.0	o	1.0
10606	mpneu28370	272466	272564	-	98	32.0	orfs	0				0.0492424242424		0.0	0.0								0.029	0.0	3.0	0	0.0	1.0	n3-11c16/17o	1.0
10607	mpneu11301	272577	272612	+	35	11.0	orfs	-1																						
10608	mpneu11302	272643	272690	+	47	15.0	orfs	-1																						
10609	mpneu18277	272609	272662	-	53	17.0	orfs	-1																						
10610	mpneu11303	272700	272783	+	83	27.0	orfs	0				8.77655071629		0.0	0.0								0.025	0.0	3.0	0	0.0	1.0	n10-17c22/23o	1.0
10611	mpneu28369	272604	272717	-	113	37.0	orfs	0				0.809890152263		0.0	0.0								0.11	1.0	3.0	0	0.0	0.0	i	1.0
10612	mpneu01474	272776	272832	+	56	18.0	orfs	-1																						
10613	mpneu11304	272787	272828	+	41	13.0	orfs	-1																						
10614	mpneu28368	272766	272810	-	44	14.0	orfs	-1																						
10615	mpneu28367	272814	272825	-	11	3.0	orfs	-1																						
10616	mpneu23322	272431	272856	-	425	141.0	orfs	0				0.844603938225		0.0	0.0								0.754	0.0	2.0	sclar70320||hypothetical protein	0.0	0.0	o	1.0
10617	mpneu28366	272868	272876	-	8	2.0	orfs	-1																						
10618	mpneu11305	272895	272981	+	86	28.0	orfs	0				9.03344170761		0.0	0.0								0.039	0.0	3.0	0	0.0	0.0	o	1.0
10619	mpneu18276	272861	272971	-	110	36.0	orfs	0				2.385044106		0.0	0.0								0.027	1.0	3.0	0	0.0	1.0	n6-17c21/22o	1.0
10620	mpneu11306	272994	273122	+	128	42.0	orfs	0				8.15204418051		0.0	0.0								0.069	1.0	3.0	0	0.0	0.0	i	1.0
10621	mpneu18275	272978	273007	-	29	9.0	orfs	-1																						
10622	mpneu28365	272889	273029	-	140	46.0	orfs	0				2.37016835777		0.0	0.0								0.076	0.0	3.0	0	0.0	0.0	i	1.0
10623	mpneu23321	272920	273042	-	122	40.0	orfs	0				2.31391582046		0.0	0.0								0.138	0.0	3.0	0	0.0	0.0	i	1.0
10624	mpneu28364	273042	273062	-	20	6.0	orfs	-1																						
10625	mpneu23320	273076	273108	-	32	10.0	orfs	-1																						
10626	mpneu01475	273142	273708	+	566	188.0	orfs	MPN221	Cytoplasm	Protein synthesis factors	102.0	7.24849414523	0.1096549015	113.0	12.0	97.8	97.8	32.5	76.97	7.26	0.02	E	0.979	0.0	6.0	pth	0.0	0.0	o	1.0
10627	mpneu28363	273126	273149	-	23	7.0	orfs	-1																						
10628	mpneu06451	273161	273172	+	11	3.0	orfs	-1																						
10629	mpneu23319	273178	273207	-	29	9.0	orfs	-1																						
10630	mpneu06452	273227	273241	+	14	4.0	orfs	-1																						
10631	mpneu06453	273251	273262	+	11	3.0	orfs	-1																						
10632	mpneu23318	273238	273252	-	14	4.0	orfs	-1																						
10633	mpneu06454	273281	273298	+	17	5.0	orfs	-1																						
10634	mpneu23317	273295	273306	-	11	3.0	orfs	-1																						
10635	mpneu18274	273320	273328	-	8	2.0	orfs	-1																						
10636	mpneu28362	273246	273332	-	86	28.0	orfs	0				1.99204287865		0.0	0.0								0.011	0.0	3.0	0	0.0	0.0	o	1.0
10637	mpneu06455	273347	273403	+	56	18.0	orfs	-1																						
10638	mpneu11307	273363	273389	+	26	8.0	orfs	-1																						
10639	mpneu23316	273316	273375	-	59	19.0	orfs	0				2.36039901267		0.0	0.0								0.011	0.0	3.0	0	0.0	0.0	o	1.0
10640	mpneu28361	273333	273386	-	53	17.0	orfs	-1																						
10641	mpneu06456	273413	273424	+	11	3.0	orfs	-1																						
10642	mpneu06457	273479	273487	+	8	2.0	orfs	-1																						
10643	mpneu06458	273497	273508	+	11	3.0	orfs	-1																						
10644	mpneu23315	273448	273504	-	56	18.0	orfs	-1																						
10645	mpneu06459	273572	273583	+	11	3.0	orfs	-1																						
10646	mpneu23314	273505	273573	-	68	22.0	orfs	0				3.13024590317		0.0	0.0								0.027	0.0	3.0	0	0.0	0.0	o	1.0
10647	mpneu06460	273617	273688	+	71	23.0	orfs	0				6.86122721976		0.0	0.0								0.011	1.0	3.0	0	0.0	0.0	i	1.0
10648	mpneu28360	273411	273653	-	242	80.0	orfs	0				3.11707670315		0.0	0.0								0.128	0.0	3.0	0	0.0	1.0	n3-11c17/18o	1.0
10649	mpneu18273	273629	273676	-	47	15.0	orfs	-1																						
10650	mpneu06461	273701	274570	+	869	289.0	orfs	MPN222	Cytoplasm	tRNA modifications/processing	102.0	7.24755821324	0.09568387347	92.0	15.0	36.4	36.4	59.4	58.63	3.38	0.011	E	0.999	1.0	6.0	yacA	0.0	0.0	o	1.0
10651	mpneu28359	273657	273701	-	44	14.0	orfs	-1																						
10652	mpneu18272	273680	273715	-	35	11.0	orfs	-1																						
10653	mpneu11308	273735	273761	+	26	8.0	orfs	-1																						
10654	mpneu28358	273705	273749	-	44	14.0	orfs	-1																						
10655	mpneu23313	273685	273774	-	89	29.0	orfs	0				2.51815799851		0.0	0.0								0.144	0.0	3.0	0	0.0	0.0	o	1.0
10656	mpneu11309	273780	273986	+	206	68.0	orfs	0				7.06726095116		0.0	0.0								0.079	0.0	3.0	0	0.0	1.0	n3-14c19/20o	1.0
10657	mpneu23312	273802	273888	-	86	28.0	orfs	0				2.43363911998		0.0	0.0								0.004	0.0	3.0	0	0.0	0.0	o	1.0
10658	mpneu01476	273907	273936	+	29	9.0	orfs	-1																						
10659	mpneu28357	273816	273929	-	113	37.0	orfs	0				3.33843035505		0.0	0.0								0.001	0.0	3.0	0	0.0	0.0	i	1.0
10660	mpneu18271	273758	273961	-	203	67.0	orfs	0				3.1663582689		0.0	0.0								0.214	0.0	3.0	0	0.0	0.0	i	1.0
10661	mpneu18270	273998	274009	-	11	3.0	orfs	-1																						
10662	mpneu11310	274014	274151	+	137	45.0	orfs	0				6.9997168076		0.0	0.0								0.016	0.0	3.0	0	0.0	0.0	i	1.0
10663	mpneu28356	274020	274052	-	32	10.0	orfs	-1																						
10664	mpneu23311	273976	274065	-	89	29.0	orfs	0				3.4433220848		0.0	0.0								0.014	0.0	3.0	0	0.0	0.0	i	1.0
10665	mpneu23310	274069	274077	-	8	2.0	orfs	-1																						
10666	mpneu28355	274077	274085	-	8	2.0	orfs	-1																						
10667	mpneu01477	274156	274221	+	65	21.0	orfs	0				7.406596083		0.0	0.0								0.031	1.0	3.0	0	0.0	0.0	i	1.0
10668	mpneu11311	274158	274328	+	170	56.0	orfs	0				7.50961103026		0.0	0.0								0.268	0.0	3.0	0	0.0	1.0	n38-45c50/51o	1.0
10669	mpneu23309	274111	274170	-	59	19.0	orfs	0				0.343953645923		0.0	0.0								0.001	0.0	3.0	0	0.0	0.0	i	1.0
10670	mpneu23308	274177	274197	-	20	6.0	orfs	-1																						
10671	mpneu28354	274125	274208	-	83	27.0	orfs	0				0.336513169733		0.0	0.0								0.031	0.0	3.0	0	0.0	0.0	o	1.0
10672	mpneu23307	274210	274215	-	5	1.0	orfs	-1																						
10673	mpneu01478	274285	274536	+	251	83.0	orfs	0				7.61133510273		0.0	0.0								0.379	0.0	3.0	0	0.0	0.0	i	1.0
10674	mpneu23306	274273	274305	-	32	10.0	orfs	-1																						
10675	mpneu18269	274148	274312	-	164	54.0	orfs	0				0.539679225856		0.0	0.0								0.068	0.0	3.0	0	1.0	0.0	o15-37i	1.0
10676	mpneu11312	274335	274352	+	17	5.0	orfs	-1																						
10677	mpneu18268	274349	274357	-	8	2.0	orfs	-1																						
10678	mpneu11313	274362	274376	+	14	4.0	orfs	-1																						
10679	mpneu28353	274242	274388	-	146	48.0	orfs	0				1.0589637875		0.0	0.0								0.136	0.0	3.0	0	0.0	0.0	o	1.0
10680	mpneu18267	274373	274399	-	26	8.0	orfs	-1																						
10681	mpneu18266	274421	274435	-	14	4.0	orfs	-1																						
10682	mpneu11314	274437	274445	+	8	2.0	orfs	-1																						
10683	mpneu11315	274458	274472	+	14	4.0	orfs	-1																						
10684	mpneu23305	274411	274467	-	56	18.0	orfs	-1																						
10685	mpneu18265	274469	274501	-	32	10.0	orfs	-1																						
10686	mpneu11316	274515	274550	+	35	11.0	orfs	-1																						
10687	mpneu23304	274501	274563	-	62	20.0	orfs	0				1.03298060788		0.0	0.0								0.005	1.0	3.0	0	0.0	0.0	i	1.0
10688	mpneu06462	274571	275509	+	938	312.0	orfs	MPN223	Cytoplasm	Glycolysis	102.0	6.73925944267	0.05157217921	115.0	17.0	68.4	68.4	35.0	66.76	6.89	0.395	NE	0.998	1.0	6.0	MPN223	0.0	0.0	o	6.0
10689	mpneu01479	274615	274623	+	8	2.0	orfs	-1																						
10690	mpneu11317	274617	274658	+	41	13.0	orfs	-1																						
10691	mpneu18264	274595	274639	-	44	14.0	orfs	-1																						
10692	mpneu11318	274689	274730	+	41	13.0	orfs	-1																						
10693	mpneu11319	274752	274904	+	152	50.0	orfs	0				6.91330616811		0.0	0.0								0.116	1.0	3.0	0	0.0	0.0	i	1.0
10694	mpneu18263	274673	274801	-	128	42.0	orfs	0				0.431264220061		0.0	0.0								0.409	0.0	3.0	0	0.0	0.0	i	1.0
10695	mpneu28352	274659	274823	-	164	54.0	orfs	0				0.461528835327		0.0	0.0								0.068	0.0	3.0	0	0.0	0.0	o	1.0
10696	mpneu23303	274567	274860	-	293	97.0	orfs	0				0.451805048225		0.0	0.0								0.45	1.0	3.0	0	0.0	0.0	o	1.0
10697	mpneu23302	274885	274923	-	38	12.0	orfs	-1																						
10698	mpneu11320	274965	275015	+	50	16.0	orfs	-1																						
10699	mpneu28351	274968	274979	-	11	3.0	orfs	-1																						
10700	mpneu18262	274901	274987	-	86	28.0	orfs	0				1.53975040306		0.0	0.0								0.029	1.0	3.0	0	0.0	0.0	o	1.0
10701	mpneu11321	275016	275027	+	11	3.0	orfs	-1																						
10702	mpneu11322	275037	275066	+	29	9.0	orfs	-1																						
10703	mpneu01480	275056	275076	+	20	6.0	orfs	-1																						
10704	mpneu23301	274948	275079	-	131	43.0	orfs	0				2.02747053124		0.0	0.0								0.005	0.0	3.0	0	0.0	0.0	i	1.0
10705	mpneu11323	275091	275159	+	68	22.0	orfs	0				6.27712045035		0.0	0.0								0.023	0.0	3.0	0	0.0	0.0	i	1.0
10706	mpneu11324	275181	275255	+	74	24.0	orfs	0				6.22908933242		0.0	0.0								0.003	1.0	3.0	0	0.0	1.0	n2-7c12/13o	1.0
10707	mpneu18261	275069	275224	-	155	51.0	orfs	0				2.47292095101		0.0	0.0								0.309	0.0	3.0	0	0.0	0.0	o	1.0
10708	mpneu23300	275212	275241	-	29	9.0	orfs	-1																						
10709	mpneu18260	275273	275284	-	11	3.0	orfs	-1																						
10710	mpneu11325	275298	275309	+	11	3.0	orfs	-1																						
10711	mpneu18259	275306	275329	-	23	7.0	orfs	-1																						
10712	mpneu11326	275343	275414	+	71	23.0	orfs	0				6.42637353707		0.0	0.0								0.004	1.0	3.0	0	0.0	0.0	i	1.0
10713	mpneu23299	275356	275400	-	44	14.0	orfs	-1																						
10714	mpneu11327	275415	275456	+	41	13.0	orfs	-1																						
10715	mpneu18258	275333	275434	-	101	33.0	orfs	0				3.27010030999		0.0	0.0								0.021	0.0	3.0	0	0.0	0.0	i	1.0
10716	mpneu11328	275463	275486	+	23	7.0	orfs	-1																						
10717	mpneu23298	275440	275481	-	41	13.0	orfs	-1																						
10718	mpneu11329	275499	276668	+	1169	389.0	orfs	MPN224	Membrane	Protein secretion	103.0	8.67437062657	0.1897731669	109.0	10.0	43.6	42.9	43.6	47.41	5.03	0.005	E	0.985	0.0	6.0	lgt	7.0	0.0	o25-49i56-78o98-119i222-241o247-267i279-303o309-330i	1.0
10719	mpneu01481	275509	275550	+	41	13.0	orfs	-1																						
10720	mpneu06463	275528	275659	+	131	43.0	orfs	0				8.5779063235		0.0	0.0								0.036	0.0	3.0	0	0.0	0.0	o	1.0
10721	mpneu23297	275512	275535	-	23	7.0	orfs	-1																						
10722	mpneu28350	275547	275570	-	23	7.0	orfs	-1																						
10723	mpneu01482	275575	275586	+	11	3.0	orfs	-1																						
10724	mpneu23296	275563	275592	-	29	9.0	orfs	-1																						
10725	mpneu01483	275593	275616	+	23	7.0	orfs	-1																						
10726	mpneu18257	275543	275611	-	68	22.0	orfs	0				2.4569174024		0.0	0.0								0.038	0.0	3.0	0	0.0	0.0	o	1.0
10727	mpneu01484	275620	275634	+	14	4.0	orfs	-1																						
10728	mpneu18256	275642	275647	-	5	1.0	orfs	-1																						
10729	mpneu28349	275631	275654	-	23	7.0	orfs	-1																						
